code_grand_domaine,appelation_grand_domaine,code_domaine,appelation_domaine,code_fiche_rome,appelation_fiche_rome,code_ogr,appelation_metier
D,"Commerce, Vente et Grande distribution",15,Grande distribution,06,Marchandisage,19130,Responsable merchandising
D,"Commerce, Vente et Grande distribution",15,Grande distribution,06,Marchandisage,20085,Technicien / Technicienne en marchandisage
D,"Commerce, Vente et Grande distribution",15,Grande distribution,06,Marchandisage,20088,Technicien / Technicienne en merchandising
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,14769,Employé / Employée de libre-service
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,14778,Employé / Employée de rayon
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38100,Employé / Employée de rayon bazar
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38118,Employé / Employée de rayon boucherie/charcuterie
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38120,Employé / Employée de rayon boulangerie/pâtisserie
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38102,Employé / Employée de rayon bricolage
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38122,Employé / Employée de rayon crèmerie fromagerie
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38103,Employé / Employée de rayon électroménager
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38123,Employé / Employée de rayon épicerie
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38105,Employé / Employée de rayon équipement de la maison
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38107,Employé / Employée de rayon équipement de la personne
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38124,Employé / Employée de rayon fruits et légumes
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38109,Employé / Employée de rayon hygiène et parfumerie
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38111,Employé / Employée de rayon informatique
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38112,Employé / Employée de rayon jardinerie et animalerie
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38113,Employé / Employée de rayon jouets
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38098,Employé / Employée de rayon librairie papeterie
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,14779,Employé / Employée de rayon libre-service
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38125,Employé / Employée de rayon liquides
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38099,Employé / Employée de rayon photo image et son
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38117,Employé / Employée de rayon poissonnerie
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38114,Employé / Employée de rayon produits alimentaires
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38115,Employé / Employée de rayon produits alimentaires hors produits frais
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38101,Employé / Employée de rayon produits culturels
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38116,Employé / Employée de rayon produits frais
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38097,Employé / Employée de rayon produits non alimentaires
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38119,Employé / Employée de rayon produits traiteur
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38104,Employé / Employée de rayon puériculture
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38106,Employé / Employée de rayon sport
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38121,Employé / Employée de rayon surgelés
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38108,Employé / Employée de rayon téléphonie
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,38110,Employé / Employée de rayon textile
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,14802,Employé / Employée en approvisionnement de rayon
D,"Commerce, Vente et Grande distribution",15,Grande distribution,07,Mise en rayon libre-service,14811,Employé polyvalent / Employée polyvalente de libre-service
D,"Commerce, Vente et Grande distribution",15,Grande distribution,08,Encadrement du personnel de caisses,10285,Adjoint / Adjointe chef de caisses
D,"Commerce, Vente et Grande distribution",15,Grande distribution,08,Encadrement du personnel de caisses,12077,Chef de caisses
D,"Commerce, Vente et Grande distribution",15,Grande distribution,08,Encadrement du personnel de caisses,12124,Chef de département caisses
D,"Commerce, Vente et Grande distribution",15,Grande distribution,08,Encadrement du personnel de caisses,12315,Chef de secteur caisses
D,"Commerce, Vente et Grande distribution",15,Grande distribution,08,Encadrement du personnel de caisses,16332,Manager / Manageuse de caisses
D,"Commerce, Vente et Grande distribution",15,Grande distribution,08,Encadrement du personnel de caisses,18674,Responsable de caisses
D,"Commerce, Vente et Grande distribution",15,Grande distribution,08,Encadrement du personnel de caisses,18770,Responsable de ligne de caisses
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,38673,Adjoint / Adjointe au responsable drive en grande distribution
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12122,Chef de département alimentaire
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12123,Chef de département bazar
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12126,Chef de département en grande distribution
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12130,Chef de département produits culturels
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12131,Chef de département Produits de Grande Consommation -PGC-
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12132,Chef de département produits frais
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12133,Chef de département produits non alimentaires
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12135,Chef de département textile
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12164,Chef de groupe en grande distribution
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12314,Chef de secteur bazar
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12316,Chef de secteur commerce
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12320,Chef de secteur distribution
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12322,Chef de secteur en hypermarché
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12324,Chef de secteur magasin
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12325,Chef de secteur non alimentaire
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12326,Chef de secteur produits alimentaires
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,12327,Chef de secteur Produits de Grande Consommation -PGC-
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,14253,Directeur / Directrice de divisions d'hypermarché
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,18666,Responsable de branche d'hypermarché
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,18702,Responsable de département en grande distribution
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,38674,Responsable drive en grande distribution
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,19072,Responsable espace culturel en grande distribution
D,"Commerce, Vente et Grande distribution",15,Grande distribution,09,Management de département en grande distribution,19206,Responsable univers
E,"Communication, Média et Multimédia",11,Edition et communication,01,Animation de site multimédia,11008,Animateur / Animatrice de communauté virtuelle
E,"Communication, Média et Multimédia",11,Edition et communication,01,Animation de site multimédia,11016,Animateur / Animatrice de forum sur internet
E,"Communication, Média et Multimédia",11,Edition et communication,01,Animation de site multimédia,11070,Animateur / Animatrice web
E,"Communication, Média et Multimédia",11,Edition et communication,01,Animation de site multimédia,11884,Chargé / Chargée des relations avec les internautes
E,"Communication, Média et Multimédia",11,Edition et communication,01,Animation de site multimédia,38383,Community manager
